fe_alimentation_unite;par tonne
fe_transport_train_irlande;0.010576255473
fe_transport_train_italie_incertitude;0.200000000000
fe_transport_train_italie;0.008654387955
fe_transport_train_luxembourg_incertitude;0.200000000000
fe_transport_train_luxembourg;0.010815937149
fe_transport_train_norvege_incertitude;0.200000000000
fe_transport_train_norvege;0.010907412587
fe_transport_train_pays_bas_incertitude;0.200000000000
fe_transport_train_pays_bas;0.020815369383
fe_transport_train_portugal_incertitude;0.200000000000
fe_transport_train_portugal;0.016780722168
fe_transport_train_royaume_uni_incertitude;0.200000000000
fe_transport_train_royaume_uni;0.020444725355
fe_transport_train_suede_incertitude;0.200000000000
fe_transport_train_suede;0.003520954598
fe_transport_train_suisse_incertitude;0.200000000000
fe_transport_train_suisse;0.001019265972
fe_transport_voiture_unite; par véhicule.km
fe_transport_voiture_diesel_moyenne_fabrication;0.011000000000
fe_transport_voiture_diesel_moyenne_usage;0.055400000000
fe_transport_voiture_diesel_moyenne_incertitude;0.100000000000
fe_transport_voiture_diesel_10cv_extraurbain;0.066939811092
fe_transport_voiture_diesel_10cv_fabrication;0.010346218815
fe_transport_voiture_diesel_10cv_incertitude;0.100000000000
fe_transport_voiture_diesel_10cv_mixte;0.080846453486
fe_transport_voiture_diesel_10cv_urbain;0.104750844196
fe_transport_voiture_diesel_11cv_et_plus_extraurbain;0.073866156653
fe_transport_voiture_diesel_11cv_et_plus_fabrication;0.009084263989
fe_transport_voiture_diesel_11cv_et_plus_incertitude;0.100000000000
fe_transport_voiture_diesel_11cv_et_plus_mixte;0.090354000000
fe_transport_voiture_diesel_11cv_et_plus_urbain;0.118947740403
fe_transport_voiture_diesel_3cv_extraurbain;0.029505106577
fe_transport_voiture_diesel_3cv_fabrication;0.009187500000
fe_transport_voiture_diesel_3cv_incertitude;0.100000000000
fe_transport_voiture_diesel_3cv_mixte;0.032360439471
fe_transport_voiture_diesel_3cv_urbain;0.037119327629
fe_transport_voiture_diesel_4cv_extraurbain;0.037850571419
fe_transport_voiture_diesel_4cv_fabrication;0.011452264808
fe_transport_voiture_diesel_4cv_incertitude;0.100000000000
fe_transport_voiture_diesel_4cv_mixte;0.045290686807
fe_transport_voiture_diesel_4cv_urbain;0.058406646851
fe_transport_voiture_diesel_5cv_extraurbain;0.043702867204
fe_transport_voiture_diesel_5cv_fabrication;0.011230229922
